試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2017-11-11,GSS東京サンビームズ,2,,村尾葉津樹,2,nan,□,■,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,5,0,0,2,10.0,1,0,0,0.0
2017-11-11,GSS東京サンビームズ,3,,有川由季乃,3,■,■,■,nan,nan,21,7,1,0.3333333333333333,0.2857142857142857,2.33,0,0,0,-,0,-,5,0,0,1,5.0,9,3,2,44.4
2017-11-11,GSS東京サンビームズ,4,L,平岩沙紀,3,〇,〇,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,25,12,6,60.0
2017-11-11,GSS東京サンビームズ,7,,牧亜沙子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-11,GSS東京サンビームズ,8,L,三浦あゆみ,1,●,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,8,4,0,50.0
2017-11-11,GSS東京サンビームズ,12,,百瀬彩夏,3,■,■,■,nan,nan,6,1,0,0.16666666666666666,0.16666666666666666,0.33,0,0,0,-,1,0.33,7,0,0,2,7.1,0,0,0,-
2017-11-11,GSS東京サンビームズ,18,,草野静奈,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,1,0,1,50.0
2017-11-11,GSS東京サンビームズ,21,,張心穆意,3,■,■,■,nan,nan,23,13,0,0.5652173913043478,0.5652173913043478,4.33,0,0,0,-,1,0.33,13,1,0,3,13.5,0,0,0,-
2017-11-11,GSS東京サンビームズ,24,,縄田香世子,2,nan,□,□,nan,nan,2,1,0,0.5,0.5,0.50,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-11,GSS東京サンビームズ,27,,関口梨紗子,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2017-11-11,GSS東京サンビームズ,28,,松浦未波,2,■,■,nan,nan,nan,1,1,0,1.0,1.0,0.50,0,0,0,-,0,-,8,0,0,1,3.1,0,0,0,-
2017-11-11,GSS東京サンビームズ,29,,勝見咲子,3,■,■,■,nan,nan,32,5,3,0.15625,0.0625,1.67,2,0,0,0.0,0,-,9,1,0,2,16.7,13,3,4,38.5
2017-11-11,GSS東京サンビームズ,30,,色摩知巳,3,■,■,■,nan,nan,30,10,1,0.3333333333333333,0.3,3.33,1,1,0,100.0,0,-,9,0,0,4,11.1,5,2,3,70.0
2017-11-11,GSS東京サンビームズ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,116,38,5,0.3275862068965517,0.28448275862068967,12.67,3,1,0,33.3,2,0.67,58,2,0,15,9.9,62,24,16,51.6
2017-11-11,柏エンゼルクロス,1,,鈴木遥,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,1,0,-6.2,9,3,2,44.4
2017-11-11,柏エンゼルクロス,3,,山本直美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-11,柏エンゼルクロス,4,,石川綾菜,3,■,■,■,nan,nan,31,6,0,0.1935483870967742,0.1935483870967742,2.00,0,0,0,-,2,0.67,7,2,1,2,32.1,10,6,2,70.0
2017-11-11,柏エンゼルクロス,5,,田中実季,3,■,■,■,nan,nan,28,8,2,0.2857142857142857,0.21428571428571427,2.67,1,0,0,0.0,3,1.00,13,1,1,6,17.3,8,2,5,56.2
2017-11-11,柏エンゼルクロス,6,,黒木麻衣,3,■,■,■,nan,nan,2,1,0,0.5,0.5,0.33,0,0,0,-,3,1.00,8,0,0,2,6.2,0,0,0,-
2017-11-11,柏エンゼルクロス,8,,末代真歩,3,■,■,■,nan,nan,20,10,0,0.5,0.5,3.33,0,0,0,-,6,2.00,11,2,1,3,22.7,0,0,0,-
2017-11-11,柏エンゼルクロス,9,,高桑裕恵,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-11,柏エンゼルクロス,10,,楠木舞美子,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-
2017-11-11,柏エンゼルクロス,11,,萩原希,3,■,■,■,nan,nan,13,6,0,0.46153846153846156,0.46153846153846156,2.00,0,0,0,-,1,0.33,9,0,2,0,-5.6,21,8,7,54.8
2017-11-11,柏エンゼルクロス,12,,齊藤葉月,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-11,柏エンゼルクロス,14,L,鶴ヶ崎佳寿葉,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,8,3,3,56.2
2017-11-11,柏エンゼルクロス,15,L,原田美愛実,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-11,柏エンゼルクロス,16,,名原寧音,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-11,柏エンゼルクロス,17,,小清水茉弥,3,■,■,■,nan,nan,16,9,1,0.5625,0.5,3.00,0,0,0,-,0,-,20,3,0,8,25.0,0,0,0,-
2017-11-11,柏エンゼルクロス,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,110,40,3,0.36363636363636365,0.33636363636363636,13.33,1,0,0,0.0,15,5.00,73,8,6,22,16.4,56,22,19,56.2
2017-11-12,柏エンゼルクロス,1,,鈴木遥,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,4,1,1,37.5
2017-11-12,柏エンゼルクロス,3,,山本直美,4,nan,□,■,■,■,51,11,2,0.21568627450980393,0.17647058823529413,2.75,1,0,0,0.0,1,0.25,12,0,0,3,6.2,17,8,3,55.9
2017-11-12,柏エンゼルクロス,4,,石川綾菜,2,■,■,nan,nan,nan,21,3,1,0.14285714285714285,0.09523809523809523,1.50,0,0,0,-,0,-,3,0,0,1,8.3,3,3,0,100.0
2017-11-12,柏エンゼルクロス,5,,田中実季,5,■,■,■,■,■,60,20,6,0.3333333333333333,0.23333333333333334,4.00,1,0,0,0.0,1,0.20,17,1,2,7,13.2,11,3,3,40.9
2017-11-12,柏エンゼルクロス,6,,黒木麻衣,3,■,■,■,nan,nan,5,2,0,0.4,0.4,0.67,0,0,0,-,0,-,9,1,0,3,19.4,0,0,0,-
2017-11-12,柏エンゼルクロス,8,,末代真歩,5,■,■,■,■,■,25,10,1,0.4,0.36,2.00,0,0,0,-,0,-,14,0,1,5,7.1,0,0,0,-
2017-11-12,柏エンゼルクロス,9,,高桑裕恵,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-12,柏エンゼルクロス,10,,楠木舞美子,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-
2017-11-12,柏エンゼルクロス,11,,萩原希,5,■,■,■,■,■,36,11,3,0.3055555555555556,0.2222222222222222,2.20,0,0,0,-,1,0.20,13,0,1,2,1.9,40,15,17,58.8
2017-11-12,柏エンゼルクロス,12,,齊藤葉月,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-12,柏エンゼルクロス,14,L,鶴ヶ崎佳寿葉,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,21,14,4,76.2
2017-11-12,柏エンゼルクロス,15,L,原田美愛実,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-12,柏エンゼルクロス,16,,名原寧音,3,nan,nan,□,■,■,1,0,0,0.0,0.0,-,0,0,0,-,0,-,16,2,1,4,17.2,0,0,0,-
2017-11-12,柏エンゼルクロス,17,,小清水茉弥,5,■,■,■,■,■,26,8,1,0.3076923076923077,0.2692307692307692,1.60,0,0,0,-,0,-,21,0,0,8,9.5,1,1,0,100.0
2017-11-12,柏エンゼルクロス,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,225,65,14,0.28888888888888886,0.22666666666666666,13.00,2,0,0,0.0,3,0.60,107,4,5,34,10.5,97,45,28,60.8
2017-11-12,群馬銀行グリーンウイングス,2,,磯野明日香,5,■,■,■,■,■,39,14,4,0.358974358974359,0.2564102564102564,2.80,1,0,0,0.0,3,0.60,16,1,4,1,1.6,0,0,0,-
2017-11-12,群馬銀行グリーンウイングス,3,,鈴木日葵,5,■,■,■,■,■,34,17,3,0.5,0.4117647058823529,3.40,0,0,0,-,2,0.40,13,0,3,3,0.0,0,0,0,-
2017-11-12,群馬銀行グリーンウイングス,4,,小林愛里,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-12,群馬銀行グリーンウイングス,5,,田中瑠奈,3,□,nan,nan,□,■,21,8,0,0.38095238095238093,0.38095238095238093,2.67,0,0,0,-,0,-,6,1,0,3,29.2,11,4,3,50.0
2017-11-12,群馬銀行グリーンウイングス,6,,栗田楓,5,■,■,■,■,■,3,0,0,0.0,0.0,-,0,0,0,-,2,0.40,20,0,3,5,2.5,0,0,0,-
2017-11-12,群馬銀行グリーンウイングス,7,,寺坂茜,5,■,■,■,■,■,48,18,2,0.375,0.3333333333333333,3.60,4,1,0,25.0,3,0.60,8,0,1,1,0.0,0,0,0,-
2017-11-12,群馬銀行グリーンウイングス,8,L,谷内真美,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,6,5,53.1
2017-11-12,群馬銀行グリーンウイングス,9,,丸山佳穂,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,6,0,0,2,8.3,0,0,0,-
2017-11-12,群馬銀行グリーンウイングス,10,,柿沼杏奈,5,■,■,■,■,■,36,6,3,0.16666666666666666,0.08333333333333333,1.20,1,0,0,0.0,0,-,23,2,1,3,10.9,50,21,8,50.0
2017-11-12,群馬銀行グリーンウイングス,11,,三好紗弥香,4,■,■,■,■,nan,39,11,3,0.28205128205128205,0.20512820512820512,2.75,0,0,0,-,1,0.25,18,0,1,2,1.4,24,8,9,52.1
2017-11-12,群馬銀行グリーンウイングス,13,,愛宕諒子,2,□,nan,nan,□,nan,4,1,0,0.25,0.25,0.50,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-12,群馬銀行グリーンウイングス,14,,戸澤舞,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-12,群馬銀行グリーンウイングス,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,224,75,15,0.33482142857142855,0.26785714285714285,15.00,6,1,0,16.7,11,2.20,110,4,13,20,5.2,101,39,25,51.0
2017-11-12,GSS東京サンビームズ,1,,重松史乃,3,■,■,■,nan,nan,4,0,1,0.0,-0.25,-,0,0,0,-,0,-,21,4,2,8,26.2,0,0,0,-
2017-11-12,GSS東京サンビームズ,2,,村尾葉津樹,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-12,GSS東京サンビームズ,3,,有川由季乃,3,■,■,■,nan,nan,22,7,1,0.3181818181818182,0.2727272727272727,2.33,0,0,0,-,1,0.33,9,0,0,3,8.3,16,6,6,56.2
2017-11-12,GSS東京サンビームズ,4,L,平岩沙紀,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,13,6,4,61.5
2017-11-12,GSS東京サンビームズ,8,,三浦あゆみ,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,9,4,2,55.6
2017-11-12,GSS東京サンビームズ,12,,百瀬彩夏,3,■,■,■,nan,nan,16,11,0,0.6875,0.6875,3.67,0,0,0,-,4,1.33,7,0,1,2,3.6,0,0,0,-
2017-11-12,GSS東京サンビームズ,13,,堀部ジェニファー,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,3,2,0,66.7
2017-11-12,GSS東京サンビームズ,19,L,大原萌,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-12,GSS東京サンビームズ,21,,張心穆意,3,■,■,■,nan,nan,25,8,1,0.32,0.28,2.67,0,0,0,-,3,1.00,14,2,0,7,26.8,0,0,0,-
2017-11-12,GSS東京サンビームズ,24,,縄田香世子,1,□,nan,nan,nan,nan,4,2,0,0.5,0.5,2.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-12,GSS東京サンビームズ,27,,関口梨紗子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-12,GSS東京サンビームズ,28,,松浦未波,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,6,0,0,0,0.0,0,0,0,-
2017-11-12,GSS東京サンビームズ,29,,勝見咲子,3,■,■,■,nan,nan,30,8,3,0.26666666666666666,0.16666666666666666,2.67,0,0,0,-,2,0.67,10,1,1,5,20.0,7,2,1,35.7
2017-11-12,GSS東京サンビームズ,30,,色摩知巳,3,■,■,■,nan,nan,38,9,2,0.23684210526315788,0.18421052631578946,3.00,0,0,0,-,0,-,11,0,0,2,4.5,14,5,3,46.4
2017-11-12,GSS東京サンビームズ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,139,45,8,0.3237410071942446,0.26618705035971224,15.00,0,0,0,-,10,3.33,79,7,4,27,16.1,62,25,16,53.2
2017-11-12,大阪スーペリアーズ,1,,原まなみ,3,■,■,■,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,7,0,0,0,0.0,0,0,0,-
2017-11-12,大阪スーペリアーズ,2,,平川里菜,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-12,大阪スーペリアーズ,3,,矢口紗友美,1,nan,nan,□,nan,nan,1,1,0,1.0,1.0,1.00,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-
2017-11-12,大阪スーペリアーズ,5,L,寺田遥,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-12,大阪スーペリアーズ,6,,松村美穂,1,nan,■,nan,nan,nan,2,0,0,0.0,0.0,-,0,0,0,-,1,1.00,2,0,1,1,0.0,0,0,0,-
2017-11-12,大阪スーペリアーズ,7,,山本紗良,3,■,■,■,nan,nan,28,7,2,0.25,0.17857142857142858,2.33,0,0,0,-,1,0.33,8,0,1,4,9.4,1,0,0,0.0
2017-11-12,大阪スーペリアーズ,8,,坂根朱里,3,■,■,■,nan,nan,45,14,7,0.3111111111111111,0.15555555555555556,4.67,8,1,2,12.5,0,-,13,0,1,3,3.8,3,1,1,50.0
2017-11-12,大阪スーペリアーズ,9,,張歓歓,3,■,■,■,nan,nan,41,11,2,0.2682926829268293,0.21951219512195122,3.67,1,0,0,0.0,1,0.33,11,1,0,3,15.9,19,2,10,36.8
2017-11-12,大阪スーペリアーズ,10,,林仁美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-12,大阪スーペリアーズ,13,,原田茉由,3,■,■,■,nan,nan,15,5,1,0.3333333333333333,0.26666666666666666,1.67,0,0,0,-,0,-,10,0,0,4,10.0,38,8,13,38.2
2017-11-12,大阪スーペリアーズ,14,L,須田美南,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,12,1,4,25.0
2017-11-12,大阪スーペリアーズ,15,,不破沙耶佳,3,■,□,■,nan,nan,15,5,1,0.3333333333333333,0.26666666666666666,1.67,0,0,0,-,0,-,13,1,0,3,13.5,1,1,0,100.0
2017-11-12,大阪スーペリアーズ,17,,南涼音,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-12,大阪スーペリアーズ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,148,43,13,0.2905405405405405,0.20270270270270271,14.33,9,1,2,11.1,3,1.00,65,2,3,19,9.2,74,13,28,36.5
2017-11-18,群馬銀行グリーンウイングス,2,,磯野明日香,3,■,■,■,nan,nan,19,9,2,0.47368421052631576,0.3684210526315789,3.00,0,0,0,-,0,-,6,0,1,3,8.3,0,0,0,-
2017-11-18,群馬銀行グリーンウイングス,3,,鈴木日葵,3,■,■,■,nan,nan,17,8,2,0.47058823529411764,0.35294117647058826,2.67,0,0,0,-,2,0.67,10,2,1,2,22.5,0,0,0,-
2017-11-18,群馬銀行グリーンウイングス,4,,小林愛里,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-18,群馬銀行グリーンウイングス,5,,田中瑠奈,3,□,□,■,nan,nan,15,6,1,0.4,0.3333333333333333,2.00,0,0,0,-,1,0.33,9,0,0,3,8.3,8,3,3,56.2
2017-11-18,群馬銀行グリーンウイングス,6,,栗田楓,3,■,■,■,nan,nan,3,2,0,0.6666666666666666,0.6666666666666666,0.67,0,0,0,-,0,-,13,2,0,7,28.8,0,0,0,-
2017-11-18,群馬銀行グリーンウイングス,7,,寺坂茜,2,■,■,nan,nan,nan,18,1,1,0.05555555555555555,0.0,0.50,2,0,0,0.0,0,-,10,2,2,1,17.5,0,0,0,-
2017-11-18,群馬銀行グリーンウイングス,8,L,谷内真美,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,4,2,1,62.5
2017-11-18,群馬銀行グリーンウイングス,9,,丸山佳穂,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,5,1,0,2,30.0,0,0,0,-
2017-11-18,群馬銀行グリーンウイングス,10,,柿沼杏奈,3,■,■,■,nan,nan,25,8,1,0.32,0.28,2.67,0,0,0,-,0,-,10,1,0,2,15.0,16,6,3,46.9
2017-11-18,群馬銀行グリーンウイングス,11,,三好紗弥香,2,■,■,nan,nan,nan,10,1,1,0.1,0.0,0.50,0,0,0,-,0,-,5,0,1,1,0.0,15,6,7,63.3
2017-11-18,群馬銀行グリーンウイングス,13,,愛宕諒子,2,nan,□,■,nan,nan,11,4,0,0.36363636363636365,0.36363636363636365,2.00,0,0,0,-,1,0.50,5,0,0,4,20.0,0,0,0,-
2017-11-18,群馬銀行グリーンウイングス,14,,戸澤舞,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-18,群馬銀行グリーンウイングス,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,118,39,8,0.3305084745762712,0.2627118644067797,13.00,2,0,0,0.0,4,1.33,73,8,5,25,17.8,43,17,14,55.8
2017-11-18,大阪スーペリアーズ,1,,原まなみ,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,11,0,1,3,4.5,0,0,0,-
2017-11-18,大阪スーペリアーズ,3,L,矢口紗友美,2,nan,〇,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,9,1,3,27.8
2017-11-18,大阪スーペリアーズ,5,L,寺田遥,2,●,●,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,1,0,50.0
2017-11-18,大阪スーペリアーズ,6,,松村美穂,2,nan,■,□,nan,nan,7,1,0,0.14285714285714285,0.14285714285714285,0.50,0,0,0,-,0,-,1,0,0,1,25.0,4,3,1,87.5
2017-11-18,大阪スーペリアーズ,7,,山本紗良,3,■,■,■,nan,nan,28,8,4,0.2857142857142857,0.14285714285714285,2.67,1,0,0,0.0,1,0.33,9,0,2,1,-2.8,1,0,1,50.0
2017-11-18,大阪スーペリアーズ,8,,坂根朱里,3,■,□,■,nan,nan,22,4,4,0.18181818181818182,0.0,1.33,3,1,1,33.3,0,-,8,0,1,2,3.1,1,0,0,0.0
2017-11-18,大阪スーペリアーズ,9,,張歓歓,3,■,■,■,nan,nan,22,4,0,0.18181818181818182,0.18181818181818182,1.33,0,0,0,-,2,0.67,7,1,2,0,7.1,15,3,4,33.3
2017-11-18,大阪スーペリアーズ,10,,林仁美,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-18,大阪スーペリアーズ,13,,原田茉由,3,■,■,■,nan,nan,11,4,0,0.36363636363636365,0.36363636363636365,1.33,0,0,0,-,0,-,8,1,2,3,15.6,30,10,10,50.0
2017-11-18,大阪スーペリアーズ,15,,不破沙耶佳,3,■,■,■,nan,nan,27,9,1,0.3333333333333333,0.2962962962962963,3.00,0,0,0,-,1,0.33,12,2,1,2,18.8,0,0,0,-
2017-11-18,大阪スーペリアーズ,17,,南涼音,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-18,大阪スーペリアーズ,18,,蔵所ひかり,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-18,大阪スーペリアーズ,19,,松岡樹里,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-18,大阪スーペリアーズ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,117,30,9,0.2564102564102564,0.1794871794871795,10.00,4,1,1,25.0,4,1.33,56,4,9,12,8.5,62,18,19,44.4
2017-11-18,プレステージ・インターナショナルアランマーレ,3,L,佐藤円,4,〇,〇,〇,〇,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,18,8,5,58.3
2017-11-18,プレステージ・インターナショナルアランマーレ,4,,櫻井樹里,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2017-11-18,プレステージ・インターナショナルアランマーレ,5,,中田香澄,3,nan,□,□,□,nan,4,0,0,0.0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2017-11-18,プレステージ・インターナショナルアランマーレ,6,,松尾由紀子,2,nan,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-18,プレステージ・インターナショナルアランマーレ,8,,田村愛美,4,■,■,■,■,nan,5,0,0,0.0,0.0,-,0,0,0,-,0,-,13,1,0,3,13.5,0,0,0,-
2017-11-18,プレステージ・インターナショナルアランマーレ,9,,戸田さやか,4,■,■,■,■,nan,12,6,0,0.5,0.5,1.50,0,0,0,-,0,-,11,1,2,4,13.6,0,0,0,-
2017-11-18,プレステージ・インターナショナルアランマーレ,10,,三澤未憂,2,□,nan,□,nan,nan,3,0,1,0.0,-0.3333333333333333,-,0,0,0,-,1,0.50,2,0,0,2,25.0,7,1,5,50.0
2017-11-18,プレステージ・インターナショナルアランマーレ,11,,森寿実子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-18,プレステージ・インターナショナルアランマーレ,12,,佐藤梨夏,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0,0,-
2017-11-18,プレステージ・インターナショナルアランマーレ,14,,丹野瑞希,4,■,■,■,■,nan,44,13,2,0.29545454545454547,0.25,3.25,0,0,0,-,0,-,14,1,0,6,17.9,4,0,1,12.5
2017-11-18,プレステージ・インターナショナルアランマーレ,15,,浅川希,4,■,■,■,■,nan,50,12,6,0.24,0.12,3.00,1,1,0,100.0,0,-,8,0,1,1,0.0,61,21,22,52.5
2017-11-18,プレステージ・インターナショナルアランマーレ,16,,江川優貴,4,■,■,■,■,nan,39,10,6,0.2564102564102564,0.10256410256410256,2.50,7,1,0,14.3,2,0.50,13,0,3,2,-1.9,0,0,0,-
2017-11-18,プレステージ・インターナショナルアランマーレ,17,,柳沢紫子,4,■,■,■,■,nan,23,3,2,0.13043478260869565,0.043478260869565216,0.75,0,0,0,-,2,0.50,10,0,3,6,7.5,0,0,0,-
2017-11-18,プレステージ・インターナショナルアランマーレ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,180,44,17,0.24444444444444444,0.15,11.00,8,2,0,25.0,5,1.25,74,3,10,24,8.8,90,30,33,51.7
2017-11-18,ブレス浜松,1,,熊本比奈,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-18,ブレス浜松,5,,菅井美貴,4,■,■,■,■,nan,3,1,0,0.3333333333333333,0.3333333333333333,0.25,0,0,0,-,0,-,23,0,0,6,6.5,0,0,0,-
2017-11-18,ブレス浜松,6,,柴小屋志織,4,■,■,■,■,nan,21,12,1,0.5714285714285714,0.5238095238095238,3.00,2,0,0,0.0,1,0.25,15,0,0,6,10.0,1,0,1,50.0
2017-11-18,ブレス浜松,7,L,徳田亜留美,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,5,3,43.3
2017-11-18,ブレス浜松,8,,菅原麻衣,4,■,■,■,■,nan,23,9,2,0.391304347826087,0.30434782608695654,2.25,2,2,0,100.0,0,-,17,1,3,2,4.4,0,0,0,-
2017-11-18,ブレス浜松,10,,多田遥,4,■,■,■,■,nan,45,21,4,0.4666666666666667,0.37777777777777777,5.25,6,4,0,66.7,0,-,16,0,1,8,10.9,20,6,7,47.5
2017-11-18,ブレス浜松,11,,加藤彩夏,4,■,■,■,■,nan,26,7,1,0.2692307692307692,0.23076923076923078,1.75,0,0,0,-,0,-,10,0,0,2,5.0,13,4,3,42.3
2017-11-18,ブレス浜松,13,,高橋美桜,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-18,ブレス浜松,15,,小松沙季,1,■,nan,nan,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,2,2,0,100.0
2017-11-18,ブレス浜松,18,,春田詩織,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-18,ブレス浜松,20,,澁谷美妃,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,1,1,0,100.0
2017-11-18,ブレス浜松,21,,水上真悠子,4,□,■,■,■,nan,36,14,4,0.3888888888888889,0.2777777777777778,3.50,0,0,0,-,0,-,11,0,0,3,6.8,9,1,4,33.3
2017-11-18,ブレス浜松,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,155,64,12,0.4129032258064516,0.33548387096774196,16.00,10,6,0,60.0,1,0.25,95,1,4,27,7.1,61,19,18,45.9
2017-11-19,ブレス浜松,1,,熊本比奈,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2017-11-19,ブレス浜松,5,,菅井美貴,3,■,■,■,nan,nan,3,1,0,0.3333333333333333,0.3333333333333333,0.33,1,0,0,0.0,1,0.33,20,0,0,11,13.8,0,0,0,-
